Year,Dis Mag Scale,Dis Mag Value,Country,Longitude,Latitude,Disaster Type
1971.0,1,47350.38030731904,39,2376,1242,12
1971.0,0,47350.38030731904,33,2376,1242,1
1971.0,0,47350.38030731904,41,2376,1242,10
1971.0,0,47350.38030731904,41,2376,1242,5
1971.0,0,47350.38030731904,41,2376,1242,5
1971.0,0,47350.38030731904,57,2376,1242,10
1971.0,0,47350.38030731904,57,2376,1242,5
1971.0,4,47350.38030731904,187,2376,1242,4
1971.0,1,47350.38030731904,187,2376,1242,12
1971.0,0,47350.38030731904,75,2376,1242,1
1971.0,0,47350.38030731904,83,2376,1242,5
1971.0,1,47350.38030731904,86,2376,1242,12
1971.0,0,47350.38030731904,86,2376,1242,14
1971.0,0,47350.38030731904,86,2376,1242,14
1971.0,1,47350.38030731904,85,2376,1242,12
1971.0,1,47350.38030731904,89,2376,1242,12
1971.0,1,47350.38030731904,89,2376,1242,12
1972.0,0,47350.38030731904,0,2376,1242,5
1972.0,4,47350.38030731904,7,2376,1242,4
1972.0,1,47350.38030731904,18,2376,1242,12
1972.0,1,47350.38030731904,15,2376,1242,12
1972.0,0,47350.38030731904,15,2376,1242,5
1972.0,0,47350.38030731904,25,2376,1242,5
1972.0,0,47350.38030731904,41,2376,1242,10
1972.0,1,47350.38030731904,74,2376,1242,12
1972.0,0,47350.38030731904,187,2376,1242,5
1972.0,1,47350.38030731904,64,2376,1242,12
1972.0,1,47350.38030731904,212,2376,1242,12
1972.0,0,47350.38030731904,86,2376,1242,10
1972.0,0,47350.38030731904,86,2376,1242,14
1972.0,0,47350.38030731904,86,2376,1242,14
1972.0,0,47350.38030731904,86,2376,1242,14
1972.0,0,47350.38030731904,86,2376,1242,5
1972.0,0,47350.38030731904,86,2376,1242,5
1972.0,0,47350.38030731904,85,2376,1242,1
1972.0,0,47350.38030731904,84,2376,1242,5
1972.0,0,47350.38030731904,90,2376,1242,1
1972.0,1,47350.38030731904,89,2376,1242,12
1972.0,1,47350.38030731904,89,2376,1242,12
1973.0,0,47350.38030731904,63,2376,1242,1
1973.0,1,47350.38030731904,7,2376,1242,12
1973.0,0,47350.38030731904,9,2376,1242,5
1973.0,1,47350.38030731904,15,2376,1242,12
1973.0,1,47350.38030731904,15,2376,1242,12
1973.0,0,47350.38030731904,15,2376,1242,5
1973.0,1,47350.38030731904,15,2376,1242,12
1973.0,0,47350.38030731904,15,2376,1242,5
1973.0,0,47350.38030731904,26,2376,1242,5
1973.0,0,47350.38030731904,37,2376,1242,5
1973.0,0,47350.38030731904,41,2376,1242,5
1973.0,0,47350.38030731904,41,2376,1242,10
1973.0,0,47350.38030731904,41,2376,1242,10
1973.0,2,7.0,46,432,568,2
1973.0,0,47350.38030731904,46,2376,1242,1
1973.0,0,770.0,2,2376,1242,5
1973.0,0,47350.38030731904,57,2376,1242,10
1973.0,0,15000.0,57,2376,1242,5
1973.0,0,47350.38030731904,187,2376,1242,5
1973.0,1,47350.38030731904,187,2376,1242,12
1973.0,1,47350.38030731904,64,2376,1242,12
1973.0,1,47350.38030731904,64,2376,1242,12
1973.0,0,47350.38030731904,70,2376,1242,14
1973.0,0,47350.38030731904,80,2376,1242,5
1973.0,1,47350.38030731904,86,2376,1242,12
1973.0,0,47350.38030731904,86,2376,1242,14
1973.0,0,47350.38030731904,86,2376,1242,14
1973.0,0,47350.38030731904,85,2376,1242,10
1973.0,1,47350.38030731904,90,2376,1242,12
1973.0,4,47350.38030731904,89,2376,1242,4
1973.0,4,47350.38030731904,89,2376,1242,4
1974.0,1,47350.38030731904,7,2376,1242,12
1974.0,1,47350.38030731904,9,2376,1242,12
1974.0,1,47350.38030731904,9,2376,1242,12
1974.0,0,45000.0,9,2376,1242,1
1974.0,0,47350.38030731904,9,2376,1242,5
1974.0,1,47350.38030731904,15,2376,1242,12
1974.0,1,47350.38030731904,15,2376,1242,12
1974.0,0,47350.38030731904,15,2376,1242,1
1974.0,0,47350.38030731904,15,2376,1242,5
1974.0,1,47350.38030731904,15,2376,1242,12
1974.0,1,47350.38030731904,19,2376,1242,12
1974.0,0,47350.38030731904,23,2376,1242,5
1974.0,0,47350.38030731904,26,2376,1242,10
1974.0,0,47350.38030731904,26,2376,1242,10
1974.0,3,47350.38030731904,26,2376,1242,3
1974.0,0,47350.38030731904,26,2376,1242,5
1974.0,0,47350.38030731904,34,2376,1242,5
1974.0,0,47350.38030731904,34,2376,1242,5
1974.0,0,47350.38030731904,39,2376,1242,5
1974.0,2,7.0,40,670,1182,2
1974.0,0,47350.38030731904,41,2376,1242,10
1974.0,0,47350.38030731904,41,2376,1242,10
1974.0,0,47350.38030731904,51,2376,1242,10
1974.0,1,47350.38030731904,74,2376,1242,12
1974.0,0,47350.38030731904,2,2376,1242,5
1974.0,1,47350.38030731904,86,2376,1242,12
1974.0,1,47350.38030731904,86,2376,1242,12
1974.0,0,47350.38030731904,86,2376,1242,14
1974.0,0,47350.38030731904,86,2376,1242,14
1974.0,0,47350.38030731904,86,2376,1242,14
1974.0,1,47350.38030731904,85,2376,1242,12
1974.0,0,47350.38030731904,84,2376,1242,1
1974.0,1,47350.38030731904,90,2376,1242,12
1974.0,1,47350.38030731904,89,2376,1242,12
1974.0,1,20.0,89,2376,1242,12
1975.0,0,47350.38030731904,40,2376,1242,5
1975.0,1,47350.38030731904,7,2376,1242,12
1975.0,1,47350.38030731904,9,2376,1242,12
1975.0,0,47350.38030731904,9,2376,1242,14
1975.0,0,47350.38030731904,9,2376,1242,14
1975.0,0,47350.38030731904,9,2376,1242,5
1975.0,0,47350.38030731904,10,2376,1242,10
1975.0,4,47350.38030731904,26,2376,1242,4
1975.0,4,47350.38030731904,26,2376,1242,4
1975.0,3,47350.38030731904,26,2376,1242,3
1975.0,0,47350.38030731904,26,2376,1242,5
1975.0,1,47350.38030731904,34,2376,1242,12
1975.0,1,47350.38030731904,34,2376,1242,12
1975.0,0,47350.38030731904,193,2376,1242,10
1975.0,2,7.0,40,967,1909,2
1975.0,0,47350.38030731904,46,2376,1242,13
1975.0,0,47350.38030731904,57,2376,1242,13
1975.0,0,47350.38030731904,57,2376,1242,13
1975.0,0,47350.38030731904,58,2376,1242,5
1975.0,1,47350.38030731904,64,2376,1242,12
1975.0,0,47350.38030731904,77,2376,1242,5
1975.0,1,47350.38030731904,86,2376,1242,12
1975.0,1,47350.38030731904,86,2376,1242,12
1975.0,0,47350.38030731904,86,2376,1242,5
1975.0,0,47350.38030731904,86,2376,1242,5
1975.0,0,47350.38030731904,86,2376,1242,5
1975.0,2,7.0,89,2190,1339,2
1975.0,1,47350.38030731904,89,2376,1242,12
1975.0,1,47350.38030731904,89,2376,1242,12
1976.0,2,6.0,0,2012,1595,2
1976.0,0,47350.38030731904,0,2376,1242,5
1976.0,1,47350.38030731904,9,2376,1242,12
1976.0,1,47350.38030731904,9,2376,1242,12
1976.0,1,47350.38030731904,9,2376,1242,12
1976.0,1,47350.38030731904,9,2376,1242,12
1976.0,1,47350.38030731904,9,2376,1242,12
1976.0,0,47350.38030731904,9,2376,1242,1
1976.0,0,47350.38030731904,9,2376,1242,1
1976.0,0,47350.38030731904,9,2376,1242,5
1976.0,1,47350.38030731904,9,2376,1242,12
1976.0,1,47350.38030731904,10,2376,1242,12
1976.0,0,47350.38030731904,18,2376,1242,1
1976.0,1,47350.38030731904,18,2376,1242,12
1976.0,3,47350.38030731904,20,2376,1242,3
1976.0,0,47350.38030731904,29,2376,1242,1
1976.0,1,47350.38030731904,15,2376,1242,12
1976.0,1,47350.38030731904,15,2376,1242,12
1976.0,0,47350.38030731904,15,2376,1242,5
1976.0,0,47350.38030731904,34,2376,1242,5
1976.0,1,47350.38030731904,193,2376,1242,12
1976.0,2,8.0,40,856,1813,2
1976.0,2,47350.38030731904,40,668,1277,2
1976.0,0,47350.38030731904,41,2376,1242,10
1976.0,0,47350.38030731904,41,2376,1242,5
1976.0,0,47350.38030731904,46,2376,1242,13
1976.0,0,47350.38030731904,46,2376,1242,14
1976.0,2,47350.38030731904,48,2376,1242,2
1976.0,1,47350.38030731904,74,2376,1242,12
1976.0,1,47350.38030731904,53,2376,1242,12
1976.0,2,7.0,57,2212,514,2
1976.0,2,47350.38030731904,57,2188,492,2
1976.0,0,47350.38030731904,57,391,12,13
1976.0,0,47350.38030731904,57,2376,1242,10
1976.0,0,47350.38030731904,63,2376,1242,5
1976.0,1,47350.38030731904,66,2376,1242,12
1976.0,1,47350.38030731904,212,2376,1242,12
1976.0,0,47350.38030731904,78,2376,1242,13
1976.0,0,47350.38030731904,70,2376,1242,1
1976.0,2,8.0,80,459,714,2
1976.0,1,47350.38030731904,79,2376,1242,12
1976.0,1,47350.38030731904,86,2376,1242,12
1976.0,1,47350.38030731904,86,2376,1242,12
1976.0,1,47350.38030731904,86,2376,1242,12
1976.0,0,47350.38030731904,86,2376,1242,1
1976.0,0,47350.38030731904,86,2376,1242,5
1976.0,0,47350.38030731904,85,2376,1242,5
1976.0,2,7.0,90,1185,346,2
1976.0,2,7.0,90,820,441,2
1976.0,2,7.0,90,1173,344,2
1976.0,0,47350.38030731904,90,2376,1242,13
1976.0,0,47350.38030731904,90,2376,1242,5
1976.0,1,47350.38030731904,90,2376,1242,12
1976.0,1,47350.38030731904,89,2376,1242,12
1976.0,1,47350.38030731904,89,2376,1242,12
1976.0,1,47350.38030731904,89,2376,1242,12
1976.0,1,47350.38030731904,89,2376,1242,12
1976.0,1,47350.38030731904,89,2376,1242,12
1976.0,1,47350.38030731904,89,2376,1242,12
1977.0,2,8.0,90,863,62,2
1977.0,0,47350.38030731904,75,2376,1242,1
1977.0,0,47350.38030731904,84,2376,1242,1
1977.0,2,7.0,7,217,277,2
1977.0,0,47350.38030731904,7,2376,1242,5
1977.0,1,47350.38030731904,9,2376,1242,12
1977.0,0,47350.38030731904,9,2376,1242,14
1977.0,0,47350.38030731904,9,2376,1242,14
1977.0,1,47350.38030731904,9,2376,1242,12
1977.0,0,47350.38030731904,9,2376,1242,5
1977.0,0,47350.38030731904,29,2376,1242,5
1977.0,1,47350.38030731904,15,2376,1242,12
1977.0,1,47350.38030731904,15,2376,1242,12
1977.0,3,47350.38030731904,15,2376,1242,3
1977.0,1,47350.38030731904,15,2376,1242,12
1977.0,0,47350.38030731904,15,2376,1242,5
1977.0,0,47350.38030731904,15,2376,1242,5
1977.0,2,6.0,28,1481,2100,2
1977.0,0,47350.38030731904,23,2376,1242,1
1977.0,0,47350.38030731904,23,2376,1242,5
1977.0,0,47350.38030731904,26,2376,1242,1
1977.0,0,47350.38030731904,26,2376,1242,5
1977.0,1,47350.38030731904,26,2376,1242,12
1977.0,0,47350.38030731904,26,2376,1242,5
1977.0,0,47350.38030731904,26,2376,1242,5
1977.0,0,47350.38030731904,34,2376,1242,1
1977.0,1,47350.38030731904,34,2376,1242,12
1977.0,0,47350.38030731904,193,2376,1242,5
1977.0,1,47350.38030731904,39,2376,1242,12
1977.0,0,47350.38030731904,41,2376,1242,10
1977.0,0,47350.38030731904,42,2376,1242,13
1977.0,0,47350.38030731904,48,2376,1242,5
1977.0,0,47350.38030731904,54,2376,1242,5
1977.0,3,47350.38030731904,57,2376,1242,3
1977.0,0,47350.38030731904,63,2376,1242,13
1977.0,0,18.0,63,2376,1242,5
1977.0,0,47350.38030731904,66,2376,1242,5
1977.0,0,47350.38030731904,212,2376,1242,5
1977.0,3,47350.38030731904,75,2376,1242,3
1977.0,0,47350.38030731904,76,2376,1242,5
1977.0,1,47350.38030731904,86,2376,1242,12
1977.0,1,47350.38030731904,86,2376,1242,12
1977.0,0,47350.38030731904,86,2376,1242,1
1977.0,0,47350.38030731904,86,2376,1242,5
1977.0,2,47350.38030731904,90,2376,1242,2
1977.0,1,47350.38030731904,90,2376,1242,12
1977.0,3,47350.38030731904,90,2376,1242,3
1977.0,3,47350.38030731904,90,2376,1242,3
1977.0,0,47350.38030731904,90,2376,1242,5
1977.0,0,47350.38030731904,90,2376,1242,5
1977.0,0,47350.38030731904,90,2376,1242,5
1977.0,0,47350.38030731904,89,2376,1242,5
1977.0,1,47350.38030731904,89,2376,1242,12
1977.0,1,47350.38030731904,89,2376,1242,12
1977.0,3,47350.38030731904,89,2376,1242,3
1978.0,0,47350.38030731904,0,2376,1242,5
1978.0,0,47350.38030731904,7,2376,1242,5
1978.0,1,47350.38030731904,9,2376,1242,12
1978.0,3,47350.38030731904,30,2376,1242,3
1978.0,0,47350.38030731904,20,2376,1242,14
1978.0,0,47350.38030731904,15,2376,1242,5
1978.0,3,47350.38030731904,15,2376,1242,3
1978.0,1,47350.38030731904,15,2376,1242,12
1978.0,1,47350.38030731904,15,2376,1242,12
1978.0,3,47350.38030731904,14,2376,1242,3
1978.0,0,47350.38030731904,23,2376,1242,5
1978.0,0,47350.38030731904,26,2376,1242,5
1978.0,0,47350.38030731904,39,2376,1242,5
1978.0,1,47350.38030731904,48,2376,1242,12
1978.0,0,47350.38030731904,74,2376,1242,5
1978.0,0,47350.38030731904,54,2376,1242,5
1978.0,0,47350.38030731904,187,2376,1242,5
1978.0,0,47350.38030731904,63,2376,1242,5
1978.0,1,47350.38030731904,64,2376,1242,12
1978.0,0,47350.38030731904,66,2376,1242,5
1978.0,2,6.0,76,1437,1917,2
1978.0,3,47350.38030731904,90,2376,1242,3
1978.0,3,47350.38030731904,90,2376,1242,3
1978.0,0,47350.38030731904,90,2376,1242,5
1978.0,0,47350.38030731904,90,2376,1242,5
1978.0,1,47350.38030731904,89,2376,1242,12
1978.0,1,47350.38030731904,89,2376,1242,12
1978.0,1,47350.38030731904,89,2376,1242,12
1978.0,4,47350.38030731904,89,2376,1242,4
1978.0,3,47350.38030731904,89,2376,1242,3
1978.0,3,47350.38030731904,89,2376,1242,3
1900.0,1,220.0,213,2376,1242,12
1900.0,3,47350.38030731904,97,2376,1367,3
1900.0,0,47350.38030731904,97,2376,1242,5
1900.0,0,47350.38030731904,98,2376,1242,13
1901.0,2,8.0,98,1206,1902,2
1901.0,3,47350.38030731904,209,2376,1242,3
1902.0,0,47350.38030731904,98,2376,1242,13
1902.0,1,47350.38030731904,134,2376,1242,12
1902.0,0,47350.38030731904,123,2376,1242,13
1902.0,2,6.0,186,2104,1925,2
1903.0,1,47350.38030731904,97,2376,1242,12
1903.0,0,47350.38030731904,142,2376,1242,1
1903.0,2,6.0,205,1741,1777,2
1903.0,1,47350.38030731904,213,2376,1242,12
1905.0,2,7.0,98,1207,1645,2
1905.0,2,7.0,96,1286,1751,2
1905.0,1,47350.38030731904,155,2376,1242,12
1906.0,2,8.0,213,82,1666,2
1906.0,0,47350.38030731904,96,1180,1927,13
1906.0,0,47350.38030731904,142,2376,1242,1
1906.0,2,7.0,195,1319,1001,2
1906.0,1,177.0,213,2376,1242,12
1906.0,1,209.0,213,2376,1242,12
1907.0,2,7.0,97,361,808,2
1908.0,2,7.0,96,1262,1705,2
1908.0,2,47350.38030731904,160,2376,1242,2
1909.0,2,8.0,91,1828,1396,2
1909.0,0,47350.38030731904,97,2376,1242,10
1909.0,2,47350.38030731904,132,148,1508,2
1909.0,0,47350.38030731904,213,2376,1242,5
1909.0,1,249.0,213,2376,1242,12
1909.0,1,209.0,213,2376,1242,12
1910.0,0,47350.38030731904,98,2376,1242,5
1910.0,0,47350.38030731904,121,2376,1242,1
1910.0,0,47350.38030731904,124,2376,1242,1
1910.0,0,47350.38030731904,142,2376,1242,1
1910.0,0,47350.38030731904,173,2376,1242,1
1910.0,0,47350.38030731904,38,2376,1242,1
1910.0,1,209.0,213,2376,1242,12
1911.0,0,47350.38030731904,155,2376,1242,13
1911.0,1,47350.38030731904,195,2376,1242,12
1912.0,2,8.0,205,1489,1896,2
1912.0,1,47350.38030731904,97,2376,1242,12
1912.0,1,47350.38030731904,98,2376,1242,12
1912.0,1,47350.38030731904,155,2376,1242,12
1913.0,0,47350.38030731904,142,2376,1242,9
1913.0,2,6.0,154,302,90,2
1913.0,2,7.0,160,1461,2053,2
1913.0,1,47350.38030731904,213,2376,1242,12
1914.0,2,7.0,98,1171,1783,2
1914.0,0,47350.38030731904,98,2376,1242,13
1914.0,1,47350.38030731904,201,2376,1242,12
1915.0,2,8.0,96,1084,1987,2
1915.0,2,6.0,213,58,1341,2
1915.0,1,249.0,213,2376,1242,12
1917.0,1,47350.38030731904,97,2376,1242,12
1917.0,1,47350.38030731904,98,2376,1242,12
1917.0,3,47350.38030731904,186,2376,1242,3
1918.0,2,8.0,155,1002,2315,2
1918.0,2,8.0,158,215,800,2
1918.0,3,47350.38030731904,140,2376,1242,3
1918.0,1,209.0,213,2376,1242,12
1918.0,0,47350.38030731904,213,2376,1242,14
1919.0,1,249.0,213,2376,1242,12
1920.0,2,6.0,96,541,2068,2
1920.0,1,47350.38030731904,213,2376,1242,12
1921.0,0,47350.38030731904,186,2376,1242,1
1922.0,0,47350.38030731904,96,2376,1242,10
1923.0,2,8.0,98,1167,1514,2
1923.0,2,6.0,91,1951,1497,2
1923.0,1,47350.38030731904,97,2376,1242,12
1923.0,0,47350.38030731904,98,2376,1242,10
1923.0,1,47350.38030731904,98,2376,1242,12
1923.0,1,47350.38030731904,134,2376,1242,12
1923.0,3,47350.38030731904,142,2376,1242,3
1923.0,1,47350.38030731904,186,2376,1242,12
1923.0,3,47350.38030731904,186,2376,1242,3
1924.0,1,47350.38030731904,195,2376,1242,12
1925.0,1,47350.38030731904,201,2376,1242,12
1925.0,1,47350.38030731904,213,2376,1242,12
1925.0,2,6.0,213,881,1437,2
1926.0,0,47350.38030731904,98,2376,1242,13
1926.0,1,47350.38030731904,134,2376,1242,12
1926.0,1,47350.38030731904,148,2376,1242,12
1926.0,0,47350.38030731904,160,2376,1242,5
1926.0,1,209.0,213,2376,1242,12
1926.0,1,249.0,213,2376,1242,12
1927.0,2,6.0,99,1641,1324,2
1927.0,2,7.0,98,1128,1528,2
1927.0,1,47350.38030731904,213,2376,1242,12
1928.0,0,47350.38030731904,89,2376,1242,5
1928.0,1,47350.38030731904,166,2376,1242,12
1928.0,1,47350.38030731904,131,2376,1242,12
1928.0,1,47350.38030731904,156,2376,1242,12
1928.0,1,47350.38030731904,158,2376,1242,12
1928.0,1,47350.38030731904,160,2376,1242,12
1928.0,2,47350.38030731904,160,2376,1242,2
1928.0,2,47350.38030731904,205,1488,1718,2
1928.0,1,249.0,213,2376,1242,12
1929.0,2,8.0,140,1323,354,2
1929.0,2,7.0,91,1936,1679,2
1929.0,0,47350.38030731904,126,2376,1242,14
1930.0,2,8.0,134,2384,793,2
1930.0,2,7.0,91,1781,1700,2
1930.0,2,6.0,96,1255,1939,2
1930.0,2,7.0,98,1160,1489,2
1930.0,2,7.0,134,2382,812,2
1930.0,0,47350.38030731904,142,2376,1242,9
1931.0,2,6.0,141,438,632,2
1931.0,2,7.0,140,1334,324,2
1931.0,1,47350.38030731904,155,2376,1242,12
1931.0,2,8.0,182,1295,582,2
1932.0,3,47350.38030731904,97,2376,1242,3
1932.0,1,47350.38030731904,155,2376,1242,12
1932.0,1,47350.38030731904,158,2376,1242,12
1932.0,1,47350.38030731904,213,2376,1242,12
1932.0,1,47350.38030731904,213,2376,1242,12
1933.0,2,6.0,213,855,1397,2
1933.0,0,47350.38030731904,97,2376,1242,5
1933.0,1,47350.38030731904,97,2376,1242,12
1933.0,2,8.0,98,1223,1787,2
1933.0,1,47350.38030731904,203,2376,1242,12
1933.0,1,47350.38030731904,213,2376,1242,12
1934.0,1,47350.38030731904,98,2376,1242,12
1934.0,1,47350.38030731904,155,2376,1242,12
1934.0,1,47350.38030731904,155,2376,1242,12
1934.0,2,47350.38030731904,160,2376,1242,2
1934.0,1,47350.38030731904,59,2376,1242,12
1935.0,2,8.0,148,1998,1212,2
1935.0,1,47350.38030731904,89,2376,1242,12
1935.0,1,47350.38030731904,97,2376,1242,12
1935.0,2,6.0,195,1001,1025,2
1935.0,2,7.0,195,920,1036,2
1935.0,3,47350.38030731904,209,2376,1242,3
1935.0,1,249.0,213,2376,1242,12
1936.0,1,47350.38030731904,104,2376,1242,12
1936.0,1,47350.38030731904,134,2376,1242,12
1936.0,0,47350.38030731904,146,2376,1242,10
1936.0,1,47350.38030731904,155,2376,1242,12
1936.0,1,47350.38030731904,213,2376,1242,12
1936.0,4,47350.38030731904,213,2376,1242,4
1937.0,0,47350.38030731904,97,2376,1242,11
1937.0,0,47350.38030731904,97,2376,1242,5
1937.0,1,47350.38030731904,155,2376,1242,12
1937.0,0,47350.38030731904,152,2376,1242,13
1938.0,0,47350.38030731904,98,2376,1242,5
1938.0,0,47350.38030731904,140,2376,1242,5
1938.0,1,47350.38030731904,155,2376,1242,12
1938.0,2,7.0,205,1607,1809,2
1938.0,0,47350.38030731904,213,2376,1242,10
1938.0,1,47350.38030731904,213,2376,1242,12
1939.0,2,8.0,205,1680,1826,2
1939.0,0,47350.38030731904,96,2376,1242,5
1939.0,1,47350.38030731904,139,2376,1242,12
1939.0,1,47350.38030731904,148,2376,1242,12
1939.0,2,6.0,205,542,1821,2
1939.0,2,6.0,205,1490,1785,2
1940.0,2,8.0,154,364,53,2
1940.0,0,47350.38030731904,97,2376,1242,5
1940.0,0,47350.38030731904,121,2376,1242,1
1940.0,0,47350.38030731904,124,2376,1242,1
1940.0,0,47350.38030731904,142,2376,1242,1
1940.0,1,47350.38030731904,155,2376,1242,12
1940.0,2,7.0,160,1485,2102,2
1940.0,3,47350.38030731904,189,2376,1242,3
1940.0,0,47350.38030731904,173,2376,1242,1
1940.0,0,47350.38030731904,38,2376,1242,1
1940.0,2,47350.38030731904,205,1639,1729,2
1940.0,2,7.0,213,59,1350,2
1940.0,1,177.0,213,2376,1242,12
1941.0,2,7.0,134,2433,957,2
1941.0,0,47350.38030731904,154,2376,1242,10
1942.0,2,7.0,205,1657,1931,2
1943.0,1,47350.38030731904,89,2376,1242,12
1943.0,2,7.0,98,1121,1517,2
1943.0,0,47350.38030731904,98,2376,1242,5
1943.0,0,47350.38030731904,126,2376,1242,13
1943.0,2,5.0,154,268,90,2
1943.0,2,8.0,205,1598,1938,2
1944.0,2,8.0,98,1649,1401,2
1944.0,0,47350.38030731904,96,1180,1927,13
1944.0,1,47350.38030731904,97,2376,1242,12
1944.0,0,47350.38030731904,112,2376,1242,9
1944.0,1,47350.38030731904,148,2376,1242,12
1944.0,2,8.0,205,1595,1912,2
1944.0,2,7.0,205,1473,1808,2
1944.0,1,209.0,213,2376,1242,12
1944.0,0,47350.38030731904,213,2376,1242,14
1945.0,2,7.0,98,1144,1463,2
1945.0,2,8.0,148,1981,1045,2
1945.0,0,47350.38030731904,98,2376,1242,13
1945.0,1,47350.38030731904,98,2376,1242,12
1945.0,1,47350.38030731904,98,2376,1242,12
1945.0,2,47350.38030731904,160,2376,1242,2
1945.0,2,47350.38030731904,160,2376,1242,2
1946.0,2,8.0,98,1132,1377,2
1946.0,2,9.0,213,106,2207,2
1946.0,2,7.0,154,376,455,2
1946.0,1,47350.38030731904,155,2376,1242,12
1946.0,2,7.0,186,1905,1832,2
1946.0,0,47350.38030731904,202,2376,1242,13
1946.0,2,6.0,205,1725,1793,2
1947.0,2,7.0,91,1945,1398,2
1947.0,1,47350.38030731904,98,2376,1242,12
1947.0,0,47350.38030731904,98,2376,1242,5
1947.0,2,8.0,154,330,58,2
1947.0,1,249.0,213,2376,1242,12
1947.0,0,47350.38030731904,213,2376,1242,14
1948.0,2,47350.38030731904,91,2376,1242,2
1948.0,1,47350.38030731904,96,2376,1242,12
1948.0,0,47350.38030731904,96,2376,1242,10
1948.0,2,7.0,98,1134,1589,2
1948.0,1,47350.38030731904,98,2376,1242,12
1948.0,1,47350.38030731904,139,2376,1242,12
1948.0,2,8.0,155,958,562,2
1948.0,1,47350.38030731904,163,2376,1242,12
1948.0,2,7.0,186,1944,1691,2
1948.0,0,47350.38030731904,205,2376,1242,5
1948.0,0,47350.38030731904,205,2376,1242,5
1949.0,1,47350.38030731904,98,2376,1242,12
1949.0,1,47350.38030731904,98,2376,1242,12
1949.0,1,47350.38030731904,98,2376,1242,12
1949.0,0,47350.38030731904,126,2376,1242,13
1949.0,1,47350.38030731904,155,2376,1242,12
1949.0,2,7.0,186,2074,1783,2
1949.0,0,47350.38030731904,186,2376,1242,10
1949.0,2,7.0,205,1712,1771,2
1949.0,2,7.0,213,84,2125,2
1950.0,1,47350.38030731904,89,2376,1242,12
1950.0,0,47350.38030731904,89,2376,1242,5
1950.0,0,47350.38030731904,91,2376,1242,5
1950.0,1,47350.38030731904,98,2376,1242,12
1950.0,0,47350.38030731904,98,2376,1242,5
1950.0,0,47350.38030731904,98,2376,1242,5
1950.0,0,47350.38030731904,148,2376,1242,5
1950.0,2,6.0,154,277,84,2
1950.0,0,47350.38030731904,154,2376,1242,10
1950.0,0,47350.38030731904,155,2376,1242,13
1950.0,3,47350.38030731904,189,2376,1242,3
1951.0,2,6.0,141,449,627,2
1951.0,0,47350.38030731904,91,2376,1242,5
1951.0,0,47350.38030731904,96,2376,1242,5
1951.0,0,47350.38030731904,96,2376,1242,5
1951.0,1,47350.38030731904,97,2376,1242,12
1951.0,1,47350.38030731904,98,2376,1242,12
1951.0,0,47350.38030731904,98,2376,1242,5
1951.0,0,47350.38030731904,132,2376,1242,5
1951.0,1,47350.38030731904,126,2376,1242,12
1951.0,1,47350.38030731904,139,2376,1242,12
1951.0,0,47350.38030731904,155,2376,1242,13
1951.0,1,47350.38030731904,155,2376,1242,12
1951.0,1,47350.38030731904,155,2376,1242,12
